question,truth
20416_clueweb09-enwp01-61-20691,0
20704_clueweb09-en0001-37-06221,0
20026_clueweb09-en0003-37-21358,1
20714_clueweb09-enwp01-27-09694,0
20026_clueweb09-en0004-56-11923,1
20224_clueweb09-en0009-31-27236,1
20050_clueweb09-en0007-05-20239,1
20714_clueweb09-en0009-33-77962,3
20984_clueweb09-en0009-33-24802,3
20300_clueweb09-en0003-89-24988,0
20018_clueweb09-en0000-40-15801,2
20008_clueweb09-en0009-33-01942,3
20488_clueweb09-en0002-97-22787,0
20050_clueweb09-en0006-52-19653,2
20032_clueweb09-en0008-82-30904,2
20042_clueweb09-enwp03-39-01261,1
20996_clueweb09-en0009-33-98482,3
20032_clueweb09-en0001-03-30333,1
20102_clueweb09-enwp01-97-13479,0
20420_clueweb09-en0009-33-14742,3
20480_clueweb09-en0009-33-51422,3
20528_clueweb09-en0009-33-80502,3
20686_clueweb09-en0008-18-22404,0
20686_clueweb09-en0003-01-02536,2
20642_clueweb09-en0009-33-40282,3
20932_clueweb09-en0009-33-01252,3
20812_clueweb09-en0003-97-33292,1
20528_clueweb09-en0009-75-03643,0
20778_clueweb09-en0009-33-55352,3
20986_clueweb09-en0006-88-08031,1
20696_clueweb09-en0010-18-28639,2
20440_clueweb09-en0009-64-06794,1
20508_clueweb09-en0005-52-20219,0
20542_clueweb09-en0009-33-44572,3
20298_clueweb09-en0009-33-17032,3
20584_clueweb09-enwp01-40-14707,2
20330_clueweb09-en0000-34-10154,0
20986_clueweb09-en0000-94-04874,1
20036_clueweb09-en0002-47-04706,2
20036_clueweb09-en0011-77-34187,2
20440_clueweb09-en0011-25-25471,1
20228_clueweb09-en0009-33-30402,3
20014_clueweb09-en0009-26-15066,2
20636_clueweb09-en0006-01-15567,1
20446_clueweb09-en0006-22-12895,0
20352_clueweb09-en0009-33-56132,3
20976_clueweb09-en0009-33-36062,3
20038_clueweb09-en0004-19-02754,2
20044_clueweb09-en0007-54-47067,0
20352_clueweb09-en0004-69-03399,0
20922_clueweb09-en0010-84-10442,1
20214_clueweb09-en0009-33-53952,3
20488_clueweb09-en0004-51-35967,0
20374_clueweb09-enwp00-60-09144,0
20694_clueweb09-enwp00-20-21843,2
20374_clueweb09-en0005-39-02705,2
20484_clueweb09-en0005-01-10311,2
20696_clueweb09-en0009-33-05052,3
20202_clueweb09-en0009-33-74032,3
20340_clueweb09-en0009-33-60732,3
20412_clueweb09-enwp00-79-10067,1
20340_clueweb09-en0005-88-11869,0
20690_clueweb09-en0011-31-06383,0
20352_clueweb09-en0009-33-25992,3
20046_clueweb09-en0009-33-6947,3
20714_clueweb09-en0009-33-73172,3
20922_clueweb09-en0009-33-37202,3
20032_clueweb09-en0002-29-03539,1
20530_clueweb09-en0000-33-06282,2
20932_clueweb09-en0007-33-25392,0
20006_clueweb09-enwp03-12-23908,2
20780_clueweb09-en0000-72-09804,1
20050_clueweb09-en0003-42-33914,2
20022_clueweb09-en0008-25-05649,2
20440_clueweb09-en0009-33-61612,3
20814_clueweb09-en0009-33-34712,3
20374_clueweb09-en0004-57-04704,2
20910_clueweb09-en0005-66-12570,0
20032_clueweb09-en0009-33-52452,3
20030_clueweb09-en0009-33-7926,3
20962_clueweb09-en0001-42-11733,1
20014_clueweb09-en0009-33-3705,3
20528_clueweb09-en0009-60-25546,2
20932_clueweb09-en0009-33-17912,3
20690_clueweb09-enwp01-68-00331,2
20012_clueweb09-en0009-04-30415,2
20144_clueweb09-en0009-33-24192,3
20584_clueweb09-en0008-09-17349,1
20064_clueweb09-en0009-33-26042,3
20986_clueweb09-en0006-88-18508,1
20484_clueweb09-en0009-33-08032,3
20032_clueweb09-en0000-41-09017,1
20040_clueweb09-en0009-33-5110,3
20224_clueweb09-en0009-73-33136,1
20766_clueweb09-en0001-43-05806,0
20224_clueweb09-en0009-73-33134,2
20972_clueweb09-enwp02-29-03029,0
20958_clueweb09-en0003-27-06384,0
20958_clueweb09-en0009-65-38138,0
20984_clueweb09-en0004-60-10770,1
20956_clueweb09-en0005-05-27799,0
20636_clueweb09-en0009-33-30722,3
20962_clueweb09-en0001-42-11736,1
20112_clueweb09-enwp00-30-01053,2
20340_clueweb09-en0009-88-05629,1
20018_clueweb09-en0009-42-26513,2
20598_clueweb09-enwp01-50-23252,2
20996_clueweb09-enwp01-68-05055,1
20008_clueweb09-enwp01-53-08539,2
20034_clueweb09-en0009-33-7748,3
20696_clueweb09-en0000-02-35836,1
20812_clueweb09-en0009-33-91512,3
20424_clueweb09-en0009-33-16582,3
20004_clueweb09-en0000-40-14160,2
20180_clueweb09-en0009-03-38647,0
20976_clueweb09-en0009-33-30702,3
20374_clueweb09-en0007-62-26598,2
20176_clueweb09-en0009-33-75652,3
20956_clueweb09-en0009-33-11462,3
20694_clueweb09-en0001-19-02276,0
20112_clueweb09-en0009-33-78182,3
20016_clueweb09-en0003-27-19897,2
20480_clueweb09-en0010-56-17141,0
20916_clueweb09-en0010-37-00449,1
20642_clueweb09-en0004-80-14257,0
20026_clueweb09-en0008-22-22055,0
20332_clueweb09-en0009-33-31512,3
20766_clueweb09-en0010-59-09660,0
20704_clueweb09-en0011-94-02844,0
20694_clueweb09-en0000-70-27516,1
20144_clueweb09-en0007-20-33332,0
20352_clueweb09-en0009-33-29802,3
20340_clueweb09-en0009-33-30712,3
20446_clueweb09-en0006-22-12869,0
20598_clueweb09-en0000-73-18930,0
20032_clueweb09-en0008-61-36696,0
20300_clueweb09-en0009-33-83542,3
20642_clueweb09-en0006-14-25876,2
20528_clueweb09-en0009-33-57212,3
20812_clueweb09-en0008-81-15438,1
20332_clueweb09-en0001-13-26092,0
20766_clueweb09-en0003-80-14218,0
20778_clueweb09-en0009-33-42632,3
20764_clueweb09-en0009-33-58002,3
20528_clueweb09-en0009-33-46012,3
20598_clueweb09-enwp01-64-19736,2
20036_clueweb09-en0008-64-18124,2
20488_clueweb09-en0009-33-42752,3
20010_clueweb09-en0009-33-86972,3
20686_clueweb09-en0001-81-09701,2
20036_clueweb09-enwp00-89-04364,2
20962_clueweb09-en0009-33-75762,3
20034_clueweb09-en0005-11-37114,2
20012_clueweb09-en0007-24-18145,2
20064_clueweb09-en0000-51-33090,0
20308_clueweb09-en0009-33-10512,3
20598_clueweb09-en0009-33-79362,3
20042_clueweb09-en0005-45-15067,0
20038_clueweb09-en0005-61-22236,2
20984_clueweb09-en0009-85-40245,0
20012_clueweb09-en0009-89-11540,2
20270_clueweb09-en0002-25-03258,0
20270_clueweb09-en0002-25-03259,0
20176_clueweb09-en0001-59-04887,2
20714_clueweb09-en0005-23-18456,1
20290_clueweb09-en0011-75-10386,1
20644_clueweb09-en0009-33-46882,3
20244_clueweb09-en0011-54-35564,2
20202_clueweb09-en0009-33-29562,3
20766_clueweb09-en0003-73-01668,0
20026_clueweb09-en0006-09-21064,1
20480_clueweb09-en0000-76-13477,0
20766_clueweb09-en0002-17-08590,0
20780_clueweb09-en0007-36-34044,0
20064_clueweb09-en0009-33-58702,3
20352_clueweb09-en0008-45-05113,0
20972_clueweb09-enwp03-36-08944,0
20984_clueweb09-en0000-38-18097,0
20112_clueweb09-enwp00-53-04203,0
20112_clueweb09-enwp00-53-04202,0
20958_clueweb09-en0002-48-21056,1
20034_clueweb09-en0005-17-19372,2
20764_clueweb09-en0009-33-80962,3
20152_clueweb09-en0005-15-28880,0
20984_clueweb09-en0003-10-24183,0
20508_clueweb09-enwp02-26-01997,2
20812_clueweb09-en0009-33-36902,3
20542_clueweb09-en0011-63-17473,1
20446_clueweb09-en0008-56-15268,1
20598_clueweb09-enwp03-30-10694,0
20308_clueweb09-en0009-69-32704,0
20398_clueweb09-enwp03-35-07357,0
20160_clueweb09-en0009-33-13212,3
20780_clueweb09-enwp03-37-16550,0
20528_clueweb09-en0002-36-25020,2
20984_clueweb09-en0008-77-06647,2
20686_clueweb09-en0009-97-24760,0
20152_clueweb09-en0007-06-27272,1
20922_clueweb09-en0009-33-50142,3
20006_clueweb09-en0010-73-31714,1
20636_clueweb09-en0001-69-02310,0
20780_clueweb09-en0009-15-37213,0
20508_clueweb09-enwp02-12-00603,2
20176_clueweb09-en0009-33-78682,3
20034_clueweb09-en0009-33-9265,3
20714_clueweb09-en0000-85-04023,0
20042_clueweb09-en0010-89-30032,1
20916_clueweb09-en0003-14-05512,1
20036_clueweb09-en0006-74-30784,2
20030_clueweb09-en0008-31-31191,2
20636_clueweb09-en0008-35-14157,0
20202_clueweb09-en0004-85-18316,0
20642_clueweb09-en0009-33-57092,3
20424_clueweb09-en0001-90-18737,1
20694_clueweb09-en0006-66-24271,0
20206_clueweb09-en0008-70-20690,2
20290_clueweb09-en0000-28-15125,0
20528_clueweb09-en0003-86-26827,0
20160_clueweb09-en0009-33-27872,3
20044_clueweb09-en0009-47-16813,1
20032_clueweb09-en0001-25-16469,2
20186_clueweb09-en0011-59-26595,0
20254_clueweb09-en0011-46-12368,0
20416_clueweb09-en0003-86-25510,0
20330_clueweb09-en0004-85-11739,0
20112_clueweb09-enwp00-47-04375,0
20956_clueweb09-en0000-22-05262,2
20176_clueweb09-en0001-59-04769,1
20300_clueweb09-en0004-77-32901,2
20300_clueweb09-en0004-77-32900,1
20050_clueweb09-en0010-60-17742,2
20480_clueweb09-en0009-33-56632,3
20424_clueweb09-en0009-33-61982,3
20636_clueweb09-en0009-33-73122,3
20484_clueweb09-en0001-29-14810,0
20956_clueweb09-en0001-79-29003,1
20812_clueweb09-en0001-43-19877,0
20332_clueweb09-en0006-94-32781,0
20446_clueweb09-en0006-22-12900,0
20984_clueweb09-en0009-33-51772,3
20038_clueweb09-en0009-86-01892,2
20484_clueweb09-en0010-36-29329,1
20972_clueweb09-en0011-94-07101,0
20352_clueweb09-en0004-87-31358,1
20412_clueweb09-en0011-79-19932,1
20696_clueweb09-en0009-33-81162,3
20014_clueweb09-enwp00-52-24084,2
20232_clueweb09-en0005-24-14144,2
20270_clueweb09-en0010-82-13353,0
20254_clueweb09-en0001-61-19858,1
20008_clueweb09-en0004-74-27822,0
20932_clueweb09-en0009-33-79432,3
20996_clueweb09-enwp00-97-10382,0
20004_clueweb09-en0008-29-16557,2
20290_clueweb09-en0009-33-26722,3
20296_clueweb09-en0009-33-30342,3
20014_clueweb09-enwp00-48-24822,2
20424_clueweb09-en0001-31-17070,2
20686_clueweb09-en0009-33-55352,3
20048_clueweb09-en0002-97-26119,0
20530_clueweb09-en0006-43-34108,1
20024_clueweb09-en0000-36-01495,0
20636_clueweb09-en0002-91-14245,0
20202_clueweb09-en0004-56-17404,1
20972_clueweb09-en0002-94-30064,0
20224_clueweb09-en0004-45-32293,0
20766_clueweb09-en0003-80-14217,0
20270_clueweb09-en0000-16-09453,0
20996_clueweb09-en0009-33-46982,3
20424_clueweb09-en0005-23-16389,0
20040_clueweb09-en0007-50-25136,2
20714_clueweb09-enwp01-39-21780,2
20530_clueweb09-en0011-59-23464,0
20686_clueweb09-en0009-33-90392,3
20440_clueweb09-en0009-33-07682,3
20812_clueweb09-en0009-33-25622,3
20202_clueweb09-en0009-33-12132,3
20228_clueweb09-en0009-33-61092,3
20528_clueweb09-en0009-33-29492,3
20176_clueweb09-en0009-33-28192,3
20026_clueweb09-en0006-02-26282,2
20112_clueweb09-enwp00-78-00166,0
20152_clueweb09-enwp01-13-05815,1
20232_clueweb09-enwp01-20-22951,0
20296_clueweb09-enwp01-15-02237,2
20010_clueweb09-en0004-82-12306,2
20962_clueweb09-en0011-88-06031,0
20780_clueweb09-enwp00-58-08695,0
20176_clueweb09-en0009-33-60142,3
20232_clueweb09-enwp01-22-04463,0
20972_clueweb09-en0005-88-11228,1
20694_clueweb09-enwp01-85-06118,2
20102_clueweb09-en0009-47-22105,1
20986_clueweb09-en0004-15-27326,0
20694_clueweb09-enwp03-19-15603,0
20032_clueweb09-en0010-42-11903,2
20046_clueweb09-en0004-29-19666,2
20340_clueweb09-en0003-61-23069,0
20002_clueweb09-en0008-05-06642,2
20958_clueweb09-en0009-33-18032,3
20008_clueweb09-enwp01-15-21968,2
20922_clueweb09-en0002-84-06773,0
20012_clueweb09-en0007-39-22992,2
20254_clueweb09-en0009-33-58292,3
20232_clueweb09-en0010-58-10119,0
20932_clueweb09-en0009-33-68382,3
20686_clueweb09-en0009-33-32052,3
20986_clueweb09-enwp00-63-16382,0
20228_clueweb09-en0011-56-39488,0
20984_clueweb09-en0009-33-78522,3
20160_clueweb09-enwp01-96-05858,1
20696_clueweb09-en0009-33-89692,3
20764_clueweb09-enwp00-94-11958,1
20186_clueweb09-en0007-10-23563,2
20186_clueweb09-en0004-41-04792,0
20112_clueweb09-en0004-60-10568,1
20984_clueweb09-en0005-82-08920,0
20488_clueweb09-en0009-33-77802,3
20962_clueweb09-en0009-33-73432,3
20916_clueweb09-en0009-33-11432,3
20986_clueweb09-en0006-22-34577,1
20812_clueweb09-en0008-86-24666,1
20922_clueweb09-en0010-84-10303,0
20186_clueweb09-en0002-02-25457,0
20690_clueweb09-en0005-30-08462,1
20764_clueweb09-en0007-22-09822,0
20064_clueweb09-enwp01-00-13369,1
20024_clueweb09-en0006-35-24908,2
20004_clueweb09-en0000-08-11902,2
20004_clueweb09-en0000-08-11901,2
20004_clueweb09-en0000-08-11900,2
20686_clueweb09-en0008-48-20618,0
20832_clueweb09-en0000-71-14573,0
20030_clueweb09-en0005-69-15790,2
20696_clueweb09-enwp03-06-20093,0
20542_clueweb09-en0009-33-71222,3
20228_clueweb09-en0007-79-39023,1
20176_clueweb09-en0000-48-29306,0
20340_clueweb09-en0009-33-35922,3
20038_clueweb09-en0003-73-24392,2
20296_clueweb09-en0010-06-01703,0
20384_clueweb09-en0007-11-40542,1
20014_clueweb09-en0004-21-09263,2
20224_clueweb09-en0005-83-24222,1
20224_clueweb09-en0005-83-24220,1
20028_clueweb09-enwp02-24-00070,2
20420_clueweb09-en0009-33-55352,3
20038_clueweb09-en0000-19-35982,1
20352_clueweb09-en0006-17-27543,2
20690_clueweb09-en0010-06-11548,1
20152_clueweb09-en0008-44-22323,0
20176_clueweb09-enwp00-32-04098,0
20508_clueweb09-en0006-97-07873,0
20030_clueweb09-en0006-78-10236,2
20030_clueweb09-en0006-78-10232,2
20030_clueweb09-en0006-78-10238,2
20050_clueweb09-en0010-53-31025,0
20050_clueweb09-en0010-53-31026,0
20956_clueweb09-en0007-62-27038,1
20352_clueweb09-en0009-33-39972,3
20508_clueweb09-en0004-83-00038,0
20508_clueweb09-en0004-83-00037,0
20932_clueweb09-en0008-42-05418,2
20026_clueweb09-en0002-53-30927,2
20014_clueweb09-enwp02-05-02568,2
20598_clueweb09-enwp03-28-11065,0
20186_clueweb09-en0006-26-08278,0
20690_clueweb09-enwp01-43-20343,1
20024_clueweb09-en0000-03-11737,1
20032_clueweb09-en0011-09-22845,2
20214_clueweb09-en0005-75-06876,2
20424_clueweb09-enwp02-03-11862,0
20308_clueweb09-en0009-33-01732,3
20916_clueweb09-en0009-15-25917,0
20028_clueweb09-en0009-33-8474,3
20102_clueweb09-en0006-37-23085,1
20778_clueweb09-en0005-88-06410,1
20254_clueweb09-enwp00-58-12951,0
20996_clueweb09-en0009-05-38552,2
20972_clueweb09-en0001-36-07415,1
20012_clueweb09-en0003-71-36817,2
20542_clueweb09-en0002-93-19628,1
20932_clueweb09-en0002-62-30724,0
20046_clueweb09-en0009-33-7972,3
20170_clueweb09-en0009-67-31582,0
20196_clueweb09-en0010-68-38966,0
20112_clueweb09-enwp01-72-04200,2
20714_clueweb09-en0009-33-51212,3
20270_clueweb09-en0000-67-21225,1
20014_clueweb09-en0002-83-28834,2
20014_clueweb09-en0002-83-28837,2
20420_clueweb09-en0007-62-38089,0
20014_clueweb09-en0002-83-28838,2
20004_clueweb09-en0005-28-20976,2
20416_clueweb09-en0003-27-19869,0
20042_clueweb09-en0006-93-22433,0
20644_clueweb09-en0007-15-12990,0
20028_clueweb09-en0008-93-07987,2
20922_clueweb09-en0009-33-21712,3
20714_clueweb09-en0007-35-15032,0
20296_clueweb09-en0004-16-21974,0
20004_clueweb09-en0001-06-06340,2
20010_clueweb09-en0007-94-02033,2
20584_clueweb09-en0008-38-12862,1
20584_clueweb09-en0008-96-04030,1
20976_clueweb09-en0009-33-20612,3
20584_clueweb09-en0003-37-09785,1
20024_clueweb09-en0000-98-16093,2
20976_clueweb09-en0003-75-08992,0
20038_clueweb09-en0009-33-99822,3
20424_clueweb09-en0009-33-90352,3
20170_clueweb09-en0009-33-18622,3
20308_clueweb09-en0000-10-03737,0
20958_clueweb09-en0009-33-59132,3
20018_clueweb09-en0009-33-6044,3
20224_clueweb09-en0004-80-10306,1
20232_clueweb09-enwp01-18-03775,0
20038_clueweb09-enwp01-69-20868,2
20636_clueweb09-en0009-33-86472,3
20440_clueweb09-en0009-33-20012,3
20598_clueweb09-enwp02-06-19740,2
20972_clueweb09-en0000-37-29655,1
20228_clueweb09-en0009-33-36782,3
20956_clueweb09-en0007-62-27060,1
20440_clueweb09-en0009-33-27912,3
20956_clueweb09-en0007-62-27063,1
20446_clueweb09-en0009-33-55932,3
20424_clueweb09-en0010-84-12245,2
20780_clueweb09-enwp02-29-03030,1
20030_clueweb09-en0006-08-34146,2
20480_clueweb09-en0003-04-23098,0
20996_clueweb09-en0009-33-55592,3
20112_clueweb09-en0009-33-95872,3
20036_clueweb09-en0005-23-18500,2
20180_clueweb09-en0001-52-03852,1
20032_clueweb09-en0006-70-32268,0
20024_clueweb09-enwp01-48-07501,2
20076_clueweb09-en0009-33-36762,3
20446_clueweb09-en0009-33-86972,3
20986_clueweb09-en0000-07-03034,2
20584_clueweb09-en0000-81-11283,0
20024_clueweb09-en0009-78-24292,2
20034_clueweb09-en0004-63-28801,2
20224_clueweb09-en0006-14-02939,1
20224_clueweb09-en0006-14-02938,2
20196_clueweb09-en0009-33-85172,3
20026_clueweb09-en0007-01-13970,1
20508_clueweb09-en0001-70-07290,0
20766_clueweb09-en0000-62-08734,0
20384_clueweb09-en0010-82-11538,0
20780_clueweb09-en0010-61-25738,0
20332_clueweb09-en0010-54-37984,1
20352_clueweb09-en0007-49-03781,0
20484_clueweb09-en0009-33-97782,3
20484_clueweb09-en0007-67-13316,2
20812_clueweb09-en0009-33-45212,3
20714_clueweb09-en0007-59-06465,1
20004_clueweb09-en0010-28-39362,2
20024_clueweb09-en0002-25-31420,0
20916_clueweb09-en0009-33-35972,3
20034_clueweb09-en0005-17-19373,2
20046_clueweb09-en0004-29-19641,2
20446_clueweb09-enwp00-10-10062,1
20244_clueweb09-enwp03-20-20783,0
20398_clueweb09-enwp03-09-22657,1
20384_clueweb09-en0006-55-20805,2
20766_clueweb09-enwp00-59-12156,1
20598_clueweb09-en0004-20-00104,0
20424_clueweb09-enwp03-30-05923,0
20416_clueweb09-en0005-53-05767,0
20910_clueweb09-en0001-46-32609,1
20996_clueweb09-enwp00-95-11436,0
20026_clueweb09-enwp02-08-00431,2
20424_clueweb09-en0011-54-04607,1
20270_clueweb09-en0005-87-40007,0
20958_clueweb09-enwp02-13-19559,0
20384_clueweb09-en0005-06-29564,0
20018_clueweb09-en0007-90-29032,2
20416_clueweb09-en0009-58-32735,1
20416_clueweb09-en0009-58-32731,1
20186_clueweb09-en0011-59-21682,0
20956_clueweb09-en0007-62-27059,1
20298_clueweb09-en0009-33-49412,3
20420_clueweb09-en0009-33-05832,3
20038_clueweb09-en0000-17-21405,1
20996_clueweb09-enwp01-63-12069,2
20956_clueweb09-en0007-62-27058,1
20972_clueweb09-enwp03-29-14419,0
20764_clueweb09-en0009-33-42152,3
20290_clueweb09-en0009-36-27613,1
20290_clueweb09-en0009-36-27612,2
20696_clueweb09-en0009-33-89492,3
20488_clueweb09-en0000-67-16928,0
20228_clueweb09-en0008-46-11677,1
20984_clueweb09-en0000-07-18057,0
20228_clueweb09-en0008-46-11679,2
20064_clueweb09-en0007-55-10278,1
20152_clueweb09-en0010-66-34646,1
20584_clueweb09-en0001-85-20640,1
20176_clueweb09-en0009-33-17612,3
20008_clueweb09-en0005-07-25084,0
20180_clueweb09-en0000-62-23904,0
20170_clueweb09-en0005-88-01655,1
20300_clueweb09-en0009-33-15092,3
20160_clueweb09-en0003-55-06994,1
20244_clueweb09-en0001-88-16251,0
20300_clueweb09-en0009-33-13832,3
20298_clueweb09-en0009-33-01032,3
20412_clueweb09-en0009-33-57082,3
20420_clueweb09-en0009-33-02212,3
20778_clueweb09-en0005-60-03760,0
20962_clueweb09-en0005-13-16135,0
20064_clueweb09-en0009-33-39472,3
20374_clueweb09-en0007-29-24989,1
20780_clueweb09-en0007-36-34046,0
20024_clueweb09-en0009-33-08622,3
20446_clueweb09-en0009-33-02682,3
20032_clueweb09-en0009-74-30437,0
20398_clueweb09-enwp03-31-13753,0
20340_clueweb09-en0010-84-11251,1
20420_clueweb09-en0009-87-01824,0
20584_clueweb09-en0008-38-13335,1
20986_clueweb09-enwp02-30-09180,0
20024_clueweb09-en0000-02-34468,1
20002_clueweb09-en0009-15-02980,2
20076_clueweb09-enwp00-51-12833,1
20032_clueweb09-en0005-37-40696,2
20932_clueweb09-en0008-47-08381,0
20330_clueweb09-enwp01-21-00543,2
20290_clueweb09-en0004-39-10221,0
20484_clueweb09-en0009-33-67152,3
20778_clueweb09-en0010-38-21793,1
20642_clueweb09-en0007-55-08134,2
20012_clueweb09-en0009-33-4091,3
20480_clueweb09-en0009-33-45232,3
20984_clueweb09-en0002-42-03201,1
20812_clueweb09-en0009-33-63072,3
20224_clueweb09-en0007-54-25115,0
20714_clueweb09-en0009-33-55352,3
20332_clueweb09-en0008-58-19450,1
20996_clueweb09-enwp00-98-10892,0
20040_clueweb09-en0010-54-23687,2
20228_clueweb09-en0009-33-09682,3
20232_clueweb09-en0003-91-05743,0
20956_clueweb09-en0009-33-23592,3
20812_clueweb09-en0009-33-14172,3
20296_clueweb09-en0009-29-28482,0
20584_clueweb09-en0008-38-13029,2
20424_clueweb09-en0008-28-15858,0
20916_clueweb09-en0010-56-03378,0
20412_clueweb09-en0003-87-22658,0
20440_clueweb09-en0009-33-83472,3
20244_clueweb09-enwp00-43-08715,0
20014_clueweb09-en0007-64-05358,2
20308_clueweb09-en0009-33-51942,3
20064_clueweb09-en0004-04-33756,0
20152_clueweb09-en0005-79-00451,1
20542_clueweb09-en0009-33-43002,3
20542_clueweb09-en0007-59-40413,0
20484_clueweb09-en0009-33-28642,3
20636_clueweb09-en0009-33-05112,3
20270_clueweb09-en0007-09-21389,2
20996_clueweb09-en0009-33-36082,3
20812_clueweb09-en0009-20-23550,1
20064_clueweb09-en0009-33-29802,3
20922_clueweb09-en0003-01-20016,0
20176_clueweb09-en0006-31-01923,0
20112_clueweb09-en0009-33-54952,3
20214_clueweb09-en0009-03-36661,0
20176_clueweb09-en0006-31-01926,0
20254_clueweb09-en0009-33-73262,3
20042_clueweb09-en0011-16-18222,1
20778_clueweb09-en0009-33-69702,3
20416_clueweb09-en0011-66-33501,1
20412_clueweb09-en0009-33-17582,3
20420_clueweb09-en0011-57-18113,0
20160_clueweb09-en0009-33-80162,3
20420_clueweb09-en0002-22-06877,0
20300_clueweb09-en0001-22-24864,2
20766_clueweb09-en0007-55-10816,0
20026_clueweb09-en0001-20-13960,1
20176_clueweb09-en0009-33-30022,3
20958_clueweb09-en0009-33-17012,3
20956_clueweb09-en0007-62-27047,1
20048_clueweb09-en0008-75-03385,2
20196_clueweb09-en0009-33-60702,3
20160_clueweb09-en0009-33-40492,3
20004_clueweb09-en0000-08-10772,2
20030_clueweb09-en0009-33-3824,3
20690_clueweb09-en0008-38-01555,2
20202_clueweb09-en0009-33-42182,3
20308_clueweb09-en0009-33-12202,3
20598_clueweb09-en0009-33-18432,3
20922_clueweb09-en0009-33-87182,3
20440_clueweb09-en0009-33-66342,3
20186_clueweb09-en0007-64-19316,0
20026_clueweb09-en0007-27-31942,1
20042_clueweb09-en0003-66-28136,0
20170_clueweb09-en0009-33-51972,3
20986_clueweb09-en0004-15-29122,2
20958_clueweb09-en0009-33-50602,3
20224_clueweb09-en0000-75-05925,1
20232_clueweb09-en0011-67-11105,0
20244_clueweb09-en0000-43-22787,0
20332_clueweb09-en0009-33-95222,3
20308_clueweb09-enwp01-00-19667,1
20196_clueweb09-en0007-68-12922,1
20484_clueweb09-en0000-78-02021,1
20186_clueweb09-en0006-64-10529,0
20416_clueweb09-en0002-56-29524,0
20176_clueweb09-en0001-59-04845,0
20340_clueweb09-en0009-14-20950,0
20910_clueweb09-en0009-33-92252,3
20010_clueweb09-en0009-33-57842,3
20022_clueweb09-en0000-53-24861,2
20764_clueweb09-en0009-33-93132,3
20686_clueweb09-en0009-33-99622,3
20206_clueweb09-en0000-61-33296,0
20176_clueweb09-en0001-57-11872,0
20972_clueweb09-enwp01-43-15796,2
20958_clueweb09-en0010-91-30992,1
20976_clueweb09-en0007-88-32463,1
20416_clueweb09-enwp03-01-08447,2
20508_clueweb09-en0011-58-18788,0
20694_clueweb09-en0004-92-12366,0
20038_clueweb09-en0010-37-36993,2
20480_clueweb09-en0003-35-18368,0
20542_clueweb09-en0011-11-34428,1
20340_clueweb09-en0004-65-06285,0
20018_clueweb09-en0005-03-18850,2
20016_clueweb09-en0007-23-10968,2
20384_clueweb09-en0001-57-14574,1
20958_clueweb09-en0009-33-38242,3
20144_clueweb09-en0005-79-08444,2
20196_clueweb09-en0008-84-36868,2
20202_clueweb09-en0008-73-31521,0
20176_clueweb09-en0009-33-04002,3
20636_clueweb09-en0009-33-56112,3
20152_clueweb09-en0007-14-24325,1
20176_clueweb09-en0007-21-02545,0
20038_clueweb09-en0000-36-01495,0
20932_clueweb09-en0003-51-19597,2
20340_clueweb09-en0009-33-03772,3
20584_clueweb09-en0007-99-37938,1
20046_clueweb09-en0004-78-17981,2
20014_clueweb09-en0009-33-8319,3
20202_clueweb09-en0009-33-86912,3
20416_clueweb09-en0009-58-32754,1
20186_clueweb09-en0010-58-09321,0
20996_clueweb09-en0009-33-58942,3
20206_clueweb09-en0010-86-02525,1
20446_clueweb09-en0000-41-02208,0
20972_clueweb09-enwp03-20-09209,0
20508_clueweb09-en0000-75-31959,0
20488_clueweb09-en0000-22-24372,0
20152_clueweb09-enwp01-60-23194,2
20696_clueweb09-en0000-10-13185,1
20152_clueweb09-en0002-61-32272,1
20484_clueweb09-en0009-33-22682,3
20102_clueweb09-en0009-33-83912,3
20956_clueweb09-en0009-33-54772,3
20024_clueweb09-en0011-66-28857,2
20440_clueweb09-en0009-37-33647,2
20542_clueweb09-en0009-19-32089,1
20032_clueweb09-en0002-08-23998,1
20196_clueweb09-en0008-25-15556,0
20916_clueweb09-enwp00-37-12840,2
20340_clueweb09-en0009-33-00602,3
20160_clueweb09-en0009-33-95792,3
20528_clueweb09-en0009-33-52782,3
20042_clueweb09-en0006-21-38738,0
20932_clueweb09-en0003-51-19329,2
20028_clueweb09-enwp03-04-23752,2
20424_clueweb09-en0009-33-31382,3
20484_clueweb09-en0009-33-08842,3
20636_clueweb09-enwp00-57-04014,2
20440_clueweb09-en0009-33-16912,3
20686_clueweb09-enwp01-23-11860,0
20778_clueweb09-en0009-33-84442,3
20018_clueweb09-en0002-01-34917,2
20922_clueweb09-en0001-64-04134,2
20008_clueweb09-en0002-18-23424,2
20014_clueweb09-enwp01-54-21034,2
20832_clueweb09-en0000-83-22212,1
20440_clueweb09-en0007-60-10586,0
20440_clueweb09-en0007-60-10585,0
20012_clueweb09-enwp01-60-13332,2
20048_clueweb09-en0002-30-08468,0
20196_clueweb09-en0009-33-21622,3
20766_clueweb09-en0002-09-27184,0
20766_clueweb09-en0002-09-27183,0
20352_clueweb09-en0002-92-17179,0
20032_clueweb09-en0009-33-55352,3
20528_clueweb09-en0006-14-29748,0
20300_clueweb09-en0009-33-38852,3
